GEO_ID_long,GEO_ID,STATEFIP,COUNTYFIP,CountyNAME,TotalPopulation_2010,Hispanic_2010,NonHispanic_2010,PopulationofOneRace_2010,Whitealone_2010,Blackalon_2010,AIANalone_2010,Asianalone_2010,NativeHawaiianPIalone_2010,SomeOtherRace_2010,Mixed_2010,DiversityIndex2010,GEOID,NAME,TotalPopulation_2020,Hispanic_2020,NonHispanic_2020,PopulationofOneRace_2020,Whitealone_2020,Blackalon_2020,AIANalone_2020,Asianalone_2020,NativeHawaiianPIalone_2020,SomeOtherRace_2020,Mixed_2020,DiversityIndex2020,ChangeDiversityIndex,RateChangeDiversityIndex,ChangeDiversityIndexPercent,RateChangeDiversityIndexPercent
0500000US04019,04019,4,19,"Pima County, Arizona",980263,338802,641461,623722,541700,31075,23558,24592,1336,1461,17739,0.573,0500000US04019,Pima County,1043433,372788,670645,633230,536868,36254,23670,29844,1937,4657,37415,0.604,0.031,0.054,3.1%,5.4%
0500000US04021,04021,4,21,"Pinal County, Arizona",375770,106977,268793,261993,220486,16007,17410,6114,1489,487,6800,0.570,0500000US04021,Pinal County,425264,121533,303731,286903,240006,20712,17156,6290,1081,1658,16828,0.594,0.024,0.042,2.4%,4.2%
0500000US04023,04023,4,23,"Santa Cruz County, Arizona",47420,39273,8147,8029,7564,89,115,235,7,19,118,0.289,0500000US04023,Santa Cruz County,47669,39632,8037,7745,7119,114,78,271,13,150,292,0.286,-0.002,-0.008,-0.2%,-0.8%
0500000US04025,04025,4,25,"Yavapai County, Arizona",211033,28728,182305,178944,172968,1104,2799,1703,182,188,3361,0.309,0500000US04025,Yavapai County,236209,34390,201819,192172,183296,1415,3319,2802,269,1071,9647,0.375,0.065,0.212,6.5%,21.2%
0500000US04027,04027,4,27,"Yuma County, Arizona",195751,116912,78839,76609,69022,3169,1957,2041,204,216,2230,0.518,0500000US04027,Yuma County,203881,130003,73878,69653,61123,3484,1888,2321,215,622,4225,0.503,-0.016,-0.030,-1.6%,-3.0%
0500000US05001,05001,5,1,"Arkansas County, Arkansas",19019,513,18506,18281,13511,4634,31,92,2,11,225,0.435,0500000US05001,Arkansas County,17149,636,16513,15885,11575,4138,34,94,9,35,628,0.483,0.048,0.111,4.8%,11.1%
0500000US05003,05003,5,3,"Ashley County, Arkansas",21853,1069,20784,20619,14901,5619,53,40,2,4,165,0.466,0500000US05003,Ashley County,19062,1114,17948,17433,12685,4644,25,41,6,32,515,0.494,0.027,0.058,2.7%,5.8%
0500000US05005,05005,5,5,"Baxter County, Arkansas",41513,688,40825,40306,39837,59,217,163,16,14,519,0.079,0500000US05005,Baxter County,41627,1058,40569,38692,38049,88,218,234,9,94,1877,0.162,0.083,1.057,8.3%,105.7%
0500000US05007,05007,5,7,"Benton County, Arkansas",221339,34283,187056,182795,169605,2647,3440,6245,634,224,4261,0.387,0500000US05007,Benton County,284333,50540,233793,217144,191761,4523,3799,13602,2598,861,16649,0.507,0.120,0.310,12.0%,31.0%
0500000US05009,05009,5,9,"Boone County, Arkansas",36903,674,36229,35641,35139,64,247,153,21,17,588,0.093,0500000US05009,Boone County,37373,973,36400,34456,33753,96,265,233,27,82,1944,0.181,0.088,0.952,8.8%,95.2%
0500000US05011,05011,5,11,"Bradley County, Arkansas",11508,1516,9992,9885,6676,3167,15,25,1,1,107,0.570,0500000US05011,Bradley County,10545,1575,8970,8698,5708,2921,29,27,0,13,272,0.607,0.037,0.065,3.7%,6.5%
0500000US05013,05013,5,13,"Calhoun County, Arkansas",5368,152,5216,5152,3939,1190,10,11,0,2,64,0.411,0500000US05013,Calhoun County,4739,127,4612,4433,3499,913,3,5,9,4,179,0.416,0.004,0.010,0.4%,1.0%
0500000US05015,05015,5,15,"Carroll County, Arkansas",27446,3489,23957,23554,23062,74,224,160,16,18,403,0.277,0500000US05015,Carroll County,28260,4306,23954,22606,21175,88,253,564,432,94,1348,0.412,0.135,0.486,13.5%,48.6%
0500000US05017,05017,5,17,"Chicot County, Arkansas",11800,542,11258,11193,4761,6347,23,53,3,6,65,0.546,0500000US05017,Chicot County,10208,581,9627,9372,3887,5387,26,38,9,25,255,0.573,0.027,0.049,2.7%,4.9%
0500000US05019,05019,5,19,"Clark County, Arkansas",22995,926,22069,21776,16177,5366,84,120,5,24,293,0.449,0500000US05019,Clark County,21446,1092,20354,19490,14093,5068,76,150,16,87,864,0.508,0.059,0.132,5.9%,13.2%
0500000US05021,05021,5,21,"Clay County, Arkansas",16083,217,15866,15696,15577,56,40,18,1,4,170,0.062,0500000US05021,Clay County,14552,327,14225,13697,13574,40,44,14,5,20,528,0.128,0.066,1.078,6.6%,107.8%
0500000US05023,05023,5,23,"Cleburne County, Arkansas",25970,517,25453,25149,24894,67,126,51,7,4,304,0.081,0500000US05023,Cleburne County,24711,632,24079,23073,22748,56,112,96,11,50,1006,0.150,0.070,0.864,7.0%,86.4%
0500000US05025,05025,5,25,"Cleveland County, Arkansas",8689,145,8544,8487,7394,1053,23,10,1,6,57,0.261,0500000US05025,Cleveland County,7550,182,7368,7145,6429,675,21,7,1,12,223,0.265,0.005,0.018,0.5%,1.8%
0500000US05027,05027,5,27,"Columbia County, Arkansas",24552,533,24019,23810,14545,9006,62,171,3,23,209,0.514,0500000US05027,Columbia County,22801,773,22028,21375,13236,7834,71,163,0,71,653,0.543,0.029,0.057,2.9%,5.7%
0500000US05029,05029,5,29,"Conway County, Arkansas",21273,757,20516,20146,17533,2376,147,76,4,10,370,0.307,0500000US05029,Conway County,20715,886,19829,18593,16148,2190,136,89,8,22,1236,0.376,0.069,0.225,6.9%,22.5%
0500000US05031,05031,5,31,"Craighead County, Arkansas",96443,4277,92166,90773,76760,12564,283,1068,23,75,1393,0.347,0500000US05031,Craighead County,111231,6727,104504,99754,79137,18331,270,1684,54,278,4750,0.461,0.114,0.327,11.4%,32.7%
0500000US05033,05033,5,33,"Crawford County, Arkansas",61948,3760,58188,56728,53770,696,1331,874,19,38,1460,0.242,0500000US05033,Crawford County,60133,4567,55566,50942,47627,857,1366,939,27,126,4624,0.360,0.118,0.490,11.8%,49.0%
0500000US05035,05035,5,35,"Crittenden County, Arkansas",50902,1014,49888,49423,23028,25953,120,301,6,15,465,0.535,0500000US05035,Crittenden County,48163,1428,46735,45295,18948,25804,115,322,17,89,1440,0.556,0.022,0.040,2.2%,4.0%
0500000US05037,05037,5,37,"Cross County, Arkansas",17870,266,17604,17445,13343,3966,46,83,3,4,159,0.393,0500000US05037,Cross County,16833,352,16481,15906,12067,3651,38,102,5,43,575,0.437,0.045,0.113,4.5%,11.3%
0500000US05039,05039,5,39,"Dallas County, Arkansas",8116,188,7928,7840,4393,3396,32,10,1,8,88,0.531,0500000US05039,Dallas County,6482,201,6281,6053,3425,2582,14,7,0,25,228,0.560,0.029,0.054,2.9%,5.4%
0500000US05041,05041,5,41,"Desha County, Arkansas",13008,578,12430,12344,6083,6176,34,43,2,6,86,0.554,0500000US05041,Desha County,11395,773,10622,10230,4732,5385,36,61,0,16,392,0.598,0.045,0.080,4.5%,8.0%
0500000US05043,05043,5,43,"Drew County, Arkansas",18509,454,18055,17867,12587,5139,42,91,3,5,188,0.460,0500000US05043,Drew County,17350,656,16694,16195,11148,4815,68,100,9,55,499,0.508,0.048,0.105,4.8%,10.5%
0500000US05045,05045,5,45,"Faulkner County, Arkansas",113237,4435,108802,106850,93326,11495,612,1266,42,109,1952,0.308,0500000US05045,Faulkner County,123498,6790,116708,109349,92573,14274,562,1461,61,418,7359,0.418,0.110,0.355,11.0%,35.5%
0500000US05047,05047,5,47,"Franklin County, Arkansas",18125,371,17754,17493,16997,124,183,162,24,3,261,0.120,0500000US05047,Franklin County,17097,491,16606,15680,15201,78,199,162,10,30,926,0.205,0.086,0.716,8.6%,71.6%
0500000US05049,05049,5,49,"Fulton County, Arkansas",12245,97,12148,11957,11805,39,79,28,1,5,191,0.070,0500000US05049,Fulton County,12075,154,11921,11345,11201,27,66,35,0,16,576,0.137,0.067,0.952,6.7%,95.2%
0500000US05051,05051,5,51,"Garland County, Arkansas",96024,4622,91402,89497,80621,7552,532,689,40,63,1905,0.286,0500000US05051,Garland County,100180,7047,93133,87224,77239,8034,623,960,71,297,5909,0.391,0.104,0.365,10.4%,36.5%
0500000US05053,05053,5,53,"Grant County, Arkansas",17853,392,17461,17312,16801,385,75,47,1,3,149,0.113,0500000US05053,Grant County,17958,440,17518,16775,16166,447,70,76,1,15,743,0.187,0.073,0.647,7.3%,64.7%
0500000US05055,05055,5,55,"Greene County, Arkansas",42090,901,41189,40720,40166,232,194,107,7,14,469,0.089,0500000US05055,Greene County,45736,1596,44140,42145,40509,926,138,181,287,104,1995,0.212,0.123,1.389,12.3%,138.9%
0500000US05057,05057,5,57,"Hempstead County, Arkansas",22609,2713,19896,19589,12770,6623,77,82,17,20,307,0.581,0500000US05057,Hempstead County,20065,2953,17112,16420,10558,5644,81,88,5,44,692,0.621,0.041,0.070,4.1%,7.0%
0500000US05059,05059,5,59,"Hot Spring County, Arkansas",32923,919,32004,31510,27703,3544,146,93,12,12,494,0.279,0500000US05059,Hot Spring County,33040,1265,31775,30036,26221,3450,165,114,11,75,1739,0.355,0.076,0.271,7.6%,27.1%
0500000US05061,05061,5,61,"Howard County, Arkansas",13789,1349,12440,12302,9292,2813,94,84,9,10,138,0.495,0500000US05061,Howard County,12785,1517,11268,10777,7982,2626,82,62,4,21,491,0.552,0.058,0.117,5.8%,11.7%
0500000US05063,05063,5,63,"Independence County, Arkansas",36647,2139,34508,34076,32914,709,142,276,19,16,432,0.189,0500000US05063,Independence County,37938,3258,34680,32937,31511,830,133,340,30,93,1743,0.300,0.111,0.585,11.1%,58.5%
0500000US05065,05065,5,65,"Izard County, Arkansas",13696,208,13488,13327,13006,175,102,39,2,3,161,0.098,0500000US05065,Izard County,13577,326,13251,12573,12175,256,73,27,9,33,678,0.192,0.095,0.971,9.5%,97.1%
0500000US05067,05067,5,67,"Jackson County, Arkansas",17997,436,17561,17331,14180,2988,86,53,16,8,230,0.351,0500000US05067,Jackson County,16755,461,16294,15678,12754,2764,43,63,4,50,616,0.391,0.040,0.115,4.0%,11.5%
0500000US05069,05069,5,69,"Jefferson County, Arkansas",77435,1219,76216,75392,32050,42485,201,595,9,52,824,0.527,0500000US05069,Jefferson County,67260,1488,65772,64075,25230,37712,212,664,93,164,1697,0.544,0.016,0.031,1.6%,3.1%
0500000US05071,05071,5,71,"Johnson County, Arkansas",25540,3094,22446,22084,21328,336,209,175,17,19,362,0.287,0500000US05071,Johnson County,25749,3439,22310,21057,19400,454,202,918,27,56,1253,0.410,0.123,0.428,12.3%,42.8%
0500000US05073,05073,5,73,"Lafayette County, Arkansas",7645,131,7514,7459,4583,2837,11,26,0,2,55,0.503,0500000US05073,Lafayette County,6308,145,6163,5985,3870,2043,29,32,5,6,178,0.517,0.015,0.029,1.5%,2.9%
0500000US05075,05075,5,75,"Lawrence County, Arkansas",17415,158,17257,17070,16848,134,61,22,4,1,187,0.064,0500000US05075,Lawrence County,16216,357,15859,15185,14925,138,41,38,10,33,674,0.151,0.087,1.361,8.7%,136.1%
0500000US05077,05077,5,77,"Lee County, Arkansas",10424,168,10256,10143,4320,5740,40,41,2,0,113,0.525,0500000US05077,Lee County,8600,216,8384,8128,3424,4657,18,13,1,15,256,0.547,0.022,0.042,2.2%,4.2%
0500000US05079,05079,5,79,"Lincoln County, Arkansas",14134,452,13682,13568,9296,4211,35,20,1,5,114,0.478,0500000US05079,Lincoln County,12941,619,12322,11914,8188,3650,27,23,9,17,408,0.517,0.039,0.082,3.9%,8.2%
0500000US05081,05081,5,81,"Little River County, Arkansas",13171,357,12814,12579,9831,2508,186,39,2,13,235,0.405,0500000US05081,Little River County,12026,409,11617,10966,8593,2164,161,19,9,20,651,0.453,0.047,0.117,4.7%,11.7%
0500000US05083,05083,5,83,"Logan County, Arkansas",22353,510,21843,21490,20608,285,228,361,4,4,353,0.149,0500000US05083,Logan County,21131,640,20491,19410,18586,225,228,328,8,35,1081,0.222,0.074,0.495,7.4%,49.5%
0500000US05085,05085,5,85,"Lonoke County, Arkansas",68356,2246,66110,65094,60108,4059,329,526,22,50,1016,0.222,0500000US05085,Lonoke County,74015,3610,70405,66197,60596,4349,314,716,49,173,4208,0.321,0.099,0.445,9.9%,44.5%
0500000US05087,05087,5,87,"Madison County, Arkansas",15717,759,14958,14747,14451,27,171,81,11,6,211,0.152,0500000US05087,Madison County,16521,890,15631,14715,14075,36,205,102,238,59,916,0.268,0.116,0.762,11.6%,76.2%
0500000US05089,05089,5,89,"Marion County, Arkansas",16653,287,16366,16135,15963,28,99,37,4,4,231,0.081,0500000US05089,Marion County,16826,379,16447,15631,15414,20,127,56,0,14,816,0.158,0.077,0.958,7.7%,95.8%
0500000US05091,05091,5,91,"Miller County, Arkansas",43462,1038,42424,41806,30691,10589,280,196,17,33,618,0.441,0500000US05091,Miller County,42600,1583,41017,39109,27593,10922,246,205,4,139,1908,0.511,0.070,0.159,7.0%,15.9%
0500000US05093,05093,5,93,"Mississippi County, Arkansas",46480,1695,44785,44250,28106,15761,120,229,1,33,535,0.518,0500000US05093,Mississippi County,40685,1771,38914,37522,22861,14251,67,242,3,98,1392,0.558,0.041,0.078,4.1%,7.8%
0500000US05095,05095,5,95,"Monroe County, Arkansas",8149,132,8017,7933,4549,3314,29,36,0,5,84,0.523,0500000US05095,Monroe County,6799,186,6613,6386,3538,2751,30,28,7,32,227,0.564,0.041,0.078,4.1%,7.8%
0500000US05097,05097,5,97,"Montgomery County, Arkansas",9487,361,9126,8949,8806,17,75,49,2,0,177,0.137,0500000US05097,Montgomery County,8484,415,8069,7670,7499,13,92,47,5,14,399,0.214,0.077,0.567,7.7%,56.7%
0500000US05099,05099,5,99,"Nevada County, Arkansas",8997,220,8777,8671,5861,2758,28,23,1,0,106,0.481,0500000US05099,Nevada County,8310,354,7956,7672,5145,2433,37,41,0,16,284,0.528,0.047,0.098,4.7%,9.8%
0500000US05101,05101,5,101,"Newton County, Arkansas",8330,141,8189,8010,7894,5,84,22,1,4,179,0.101,0500000US05101,Newton County,7225,82,7143,6774,6658,6,66,24,1,19,369,0.148,0.047,0.464,4.7%,46.4%
0500000US05103,05103,5,103,"Ouachita County, Arkansas",26120,408,25712,25339,14706,10434,80,95,4,20,373,0.523,0500000US05103,Ouachita County,22650,516,22134,21170,12092,8856,49,123,3,47,964,0.560,0.037,0.070,3.7%,7.0%
0500000US05105,05105,5,105,"Perry County, Arkansas",10445,247,10198,10056,9779,196,59,17,2,3,142,0.122,0500000US05105,Perry County,10019,286,9733,9256,9069,107,43,12,0,25,477,0.177,0.055,0.450,5.5%,45.0%
0500000US05107,05107,5,107,"Phillips County, Arkansas",21757,287,21470,21293,7535,13652,39,64,1,2,177,0.486,0500000US05107,Phillips County,16568,264,16304,15971,5541,10305,38,64,4,19,333,0.501,0.015,0.030,1.5%,3.0%
0500000US05109,05109,5,109,"Pike County, Arkansas",11291,727,10564,10411,9963,327,63,55,1,2,153,0.216,0500000US05109,Pike County,10171,831,9340,8888,8525,238,83,16,0,26,452,0.288,0.072,0.333,7.2%,33.3%
0500000US05111,05111,5,111,"Poinsett County, Arkansas",24583,543,24040,23760,21881,1764,56,45,4,10,280,0.202,0500000US05111,Poinsett County,22965,829,22136,21134,19163,1773,91,56,1,50,1002,0.295,0.093,0.458,9.3%,45.8%
0500000US05113,05113,5,113,"Polk County, Arkansas",20662,1190,19472,19052,18549,54,348,88,5,8,420,0.190,0500000US05113,Polk County,19221,1278,17943,16629,16092,39,335,100,9,54,1314,0.290,0.100,0.524,10.0%,52.4%
0500000US05115,05115,5,115,"Pope County, Arkansas",61754,4168,57586,56463,53667,1748,397,597,18,36,1123,0.239,0500000US05115,Pope County,63381,6415,56966,53417,50037,2060,456,664,23,177,3549,0.362,0.123,0.516,12.3%,51.6%
0500000US05117,05117,5,117,"Prairie County, Arkansas",8715,81,8634,8562,7470,1061,26,5,0,0,72,0.250,0500000US05117,Prairie County,8282,145,8137,7899,6924,922,19,20,3,11,238,0.288,0.037,0.149,3.7%,14.9%
0500000US05119,05119,5,119,"Pulaski County, Arkansas",382748,22168,360580,354301,211697,133242,1267,7425,155,515,6279,0.569,0500000US05119,Pulaski County,399125,33153,365972,348900,193993,142139,1169,9933,208,1458,17072,0.628,0.059,0.103,5.9%,10.3%
0500000US05121,05121,5,121,"Randolph County, Arkansas",17969,283,17686,17476,17226,128,89,28,4,1,210,0.081,0500000US05121,Randolph County,18571,384,18187,17471,16553,140,84,73,595,26,716,0.202,0.122,1.515,12.2%,151.5%
0500000US05123,05123,5,123,"St. Francis County, Arkansas",28258,1149,27109,26816,11973,14565,127,133,9,9,293,0.553,0500000US05123,St. Francis County,23090,686,22404,21929,9206,12501,65,122,0,35,475,0.547,-0.006,-0.012,-0.6%,-1.2%
0500000US05125,05125,5,125,"Saline County, Arkansas",107118,4087,103031,101754,95298,4945,494,920,15,82,1277,0.205,0500000US05125,Saline County,123416,8507,114909,109472,96745,10351,522,1453,70,331,5437,0.372,0.167,0.816,16.7%,81.6%
0500000US05127,05127,5,127,"Scott County, Arkansas",11233,782,10451,10213,9587,51,190,379,3,3,238,0.265,0500000US05127,Scott County,9836,748,9088,8556,8031,31,183,275,5,31,532,0.323,0.059,0.221,5.9%,22.1%
0500000US05129,05129,5,129,"Searcy County, Arkansas",8195,121,8074,7907,7800,3,91,11,1,1,167,0.093,0500000US05129,Searcy County,7828,140,7688,7202,7092,5,65,20,5,15,486,0.175,0.082,0.875,8.2%,87.5%
0500000US05131,05131,5,131,"Sebastian County, Arkansas",125744,15445,110299,106809,91585,7848,2186,5039,69,82,3490,0.448,0500000US05131,Sebastian County,127799,19328,108471,99145,82785,7891,2379,5700,91,299,9326,0.546,0.098,0.219,9.8%,21.9%
0500000US05133,05133,5,133,"Sevier County, Arkansas",17058,5220,11838,11540,10416,717,324,62,2,19,298,0.531,0500000US05133,Sevier County,15839,5508,10331,9577,8400,550,305,60,241,21,754,0.594,0.063,0.118,6.3%,11.8%
0500000US05135,05135,5,135,"Sharp County, Arkansas",17264,290,16974,16709,16399,91,164,49,2,4,265,0.097,0500000US05135,Sharp County,17271,362,16909,16065,15729,114,121,57,20,24,844,0.168,0.071,0.727,7.1%,72.7%
0500000US05137,05137,5,137,"Stone County, Arkansas",12394,157,12237,12056,11912,11,82,45,3,3,181,0.076,0500000US05137,Stone County,12359,271,12088,11552,11387,21,87,25,2,30,536,0.149,0.073,0.961,7.3%,96.1%
0500000US05139,05139,5,139,"Union County, Arkansas",41639,1460,40179,39748,25722,13674,127,196,11,18,431,0.509,0500000US05139,Union County,39054,1754,37300,36087,22904,12670,108,273,16,116,1213,0.548,0.039,0.076,3.9%,7.6%
0500000US05141,05141,5,141,"Van Buren County, Arkansas",17295,475,16820,16525,16282,65,113,56,2,7,295,0.113,0500000US05141,Van Buren County,15796,501,15295,14571,14319,71,110,56,0,15,724,0.175,0.062,0.555,6.2%,55.5%
0500000US05143,05143,5,143,"Washington County, Arkansas",203065,31458,171607,167227,150546,5828,2154,4372,4100,227,4380,0.424,0500000US05143,Washington County,245871,44755,201116,186433,160566,8330,2443,5631,8734,729,14683,0.534,0.110,0.259,11.0%,25.9%
0500000US05145,05145,5,145,"White County, Arkansas",77076,2879,74197,72968,69026,3033,425,411,30,43,1229,0.195,0500000US05145,White County,76822,3499,73323,69214,64363,3677,319,616,25,214,4109,0.291,0.096,0.493,9.6%,49.3%
0500000US05147,05147,5,147,"Woodruff County, Arkansas",7260,87,7173,7070,5041,1989,17,15,5,3,103,0.442,0500000US05147,Woodruff County,6269,96,6173,5891,4235,1601,8,22,0,25,282,0.476,0.034,0.076,3.4%,7.6%
0500000US05149,05149,5,149,"Yell County, Arkansas",22185,4230,17955,17722,17020,288,127,278,2,7,233,0.375,0500000US05149,Yell County,20263,4204,16059,15289,14710,226,111,202,11,29,770,0.428,0.054,0.143,5.4%,14.3%
0500000US06001,06001,6,1,"Alameda County, California",1510271,339889,1170382,1109520,514559,184126,4189,390524,11931,4191,60862,0.750,0500000US06001,Alameda County,1682353,393749,1288604,1200067,472277,159499,4131,540511,13209,10440,88537,0.751,0.001,0.002,0.1%,0.2%
0500000US06003,06003,6,3,"Alpine County, California",1175,84,1091,1070,852,0,210,7,0,1,21,0.437,0500000US06003,Alpine County,1204,84,1120,1044,801,10,214,12,0,7,76,0.517,0.080,0.183,8.0%,18.3%
0500000US06005,06005,6,5,"Amador County, California",38091,4756,33335,32399,30325,938,547,396,63,130,936,0.349,0500000US06005,Amador County,40474,6014,34460,32393,29725,1215,577,554,73,249,2067,0.435,0.086,0.245,8.6%,24.5%
0500000US06007,06007,6,7,"Butte County, California",220000,31116,188884,181584,165416,3133,3395,8921,401,318,7300,0.411,0500000US06007,Butte County,211632,40112,171520,158046,139651,3320,3050,10333,508,1184,13474,0.522,0.110,0.268,11.0%,26.8%
0500000US06009,06009,6,9,"Calaveras County, California",45578,4703,40875,39623,38074,355,526,529,71,68,1252,0.290,0500000US06009,Calaveras County,45292,5865,39427,36548,34668,334,497,706,75,268,2879,0.393,0.102,0.353,10.2%,35.3%
0500000US06011,06011,6,11,"Colusa County, California",21419,11804,9615,9343,8524,168,296,267,59,29,272,0.537,0500000US06011,Colusa County,21839,13476,8363,7817,6941,182,280,252,70,92,546,0.517,-0.020,-0.037,-2.0%,-3.7%
0500000US06013,06013,6,13,"Contra Costa County, California",1049025,255560,793465,753896,500923,93604,2984,148881,4382,3122,39569,0.683,0500000US06013,Contra Costa County,1165927,314900,851027,784574,455421,97994,2553,214520,5720,8366,66453,0.730,0.047,0.069,4.7%,6.9%
0500000US06015,06015,6,15,"Del Norte County, California",28610,5093,23517,22551,18513,967,1935,938,26,172,966,0.542,0500000US06015,Del Norte County,27743,5321,22422,20215,16262,841,2136,826,28,122,2207,0.606,0.064,0.118,6.4%,11.8%
0500000US06017,06017,6,17,"El Dorado County, California",181058,21875,159183,154260,144689,1296,1553,6143,261,318,4923,0.345,0500000US06017,El Dorado County,191185,26459,164726,153365,140141,1436,1273,9024,276,1215,11361,0.438,0.093,0.269,9.3%,26.9%
0500000US06019,06019,6,19,"Fresno County, California",930450,468070,462380,445172,304522,45005,5979,86856,1066,1744,17208,0.628,0500000US06019,Fresno County,1008654,540743,467911,438365,271889,44295,6074,109665,1233,5209,29546,0.625,-0.003,-0.005,-0.3%,-0.5%
0500000US06021,06021,6,21,"Glenn County, California",28122,10539,17583,17121,15717,192,477,674,22,39,462,0.546,0500000US06021,Glenn County,28917,12541,16376,15377,13897,140,531,626,39,144,999,0.579,0.033,0.060,3.3%,6.0%
0500000US06023,06023,6,23,"Humboldt County, California",134623,13211,121412,115866,103958,1393,6961,2854,332,368,5546,0.389,0500000US06023,Humboldt County,136463,18535,117928,107521,93316,1729,7454,3495,436,1091,10407,0.504,0.115,0.296,11.5%,29.6%
0500000US06025,06025,6,25,"Imperial County, California",174528,140271,34257,33160,23927,5114,1642,2201,87,189,1097,0.334,0500000US06025,Imperial County,179702,153027,26675,25088,16813,3846,1584,2244,82,519,1587,0.265,-0.069,-0.206,-6.9%,-20.6%
0500000US06027,06027,6,27,"Inyo County, California",18546,3597,14949,14558,12296,102,1895,229,15,21,391,0.512,0500000US06027,Inyo County,19016,4399,14617,13682,11035,85,2189,273,13,87,935,0.594,0.082,0.160,8.2%,16.0%
