countyID,county_name,obs_adj,totobsadj,obs,totrawobs,county_name_census,ACS_count,ACS_share,FF_count,FF_share_500,FF_share_200,Add_FF_share_500,Add_FF_share_200,County,Number of Immigrants,Immigrant Share of Population,Immigrant Taxes Paid (in M$),Immigrant Spending Power (in M$),Number of Immigrant Entrepreneurs,Number of Eligible Immigrant Voters,Source,no_data
05051,Garland AR,121,"4,546",203,7640,"Garland County, Arkansas",1,1,1,1,1,-  ,-,Garland AR,2824,2.9%,21.60,55.50,N/A,N/A,5-year 2018 American Community Survey,0
05053,Grant AR,11,870,67,5209,"Grant County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05055,Greene AR,41,"2,270",176,9744,"Greene County, Arkansas",-  ,1,-  ,-  ,1,-  ,-,Greene AR,N/A,2.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05057,Hempstead AR,20,"1,232",93,5838,"Hempstead County, Arkansas",-  ,-  ,1,1,1,1,1,Hempstead AR,1196,5.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05059,Hot Spring AR,41,"1,559",203,7640,"Hot Spring County, Arkansas",-  ,1,-  ,-  ,1,-  ,-,Hot Spring AR,N/A,1.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05061,Howard AR,36,841,265,6279,"Howard County, Arkansas",-  ,1,-  ,1,1,-  ,-,Howard AR,N/A,5.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05063,Independence AR,29,"2,211",107,8188,"Independence County, Arkansas",-  ,1,1,1,1,-  ,-,Independence AR,N/A,1.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05065,Izard AR,11,827,107,8188,"Izard County, Arkansas",-  ,-  ,-  ,-  ,1,-  ,1,Izard AR,N/A,1.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05067,Jackson AR,16,"1,064",100,6565,"Jackson County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05069,Jefferson AR,49,"3,782",67,5209,"Jefferson County, Arkansas",-  ,1,1,1,1,-  ,-,Jefferson AR,N/A,1.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05071,Johnson AR,58,"1,430",322,7902,"Johnson County, Arkansas",1,1,1,1,1,-  ,-,Johnson AR,1471,5.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05073,Lafayette AR,7,414,93,5838,"Lafayette County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05075,Lawrence AR,17,945,176,9744,"Lawrence County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05077,Lee AR,5,578,54,6145,"Lee County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05079,Lincoln AR,18,853,139,6459,"Lincoln County, Arkansas",-  ,-  ,-  ,-  ,1,-  ,1,Lincoln AR,N/A,1.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05081,Little River AR,11,718,93,5838,"Little River County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05083,Logan AR,58,"1,363",265,6279,"Logan County, Arkansas",1,1,-  ,-  ,1,-  ,-,Logan AR,1257,5.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05085,Lonoke AR,87,"3,498",232,9303,"Lonoke County, Arkansas",1,1,1,1,1,-  ,-,Lonoke AR,2064,2.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05087,Madison AR,21,873,203,8557,"Madison County, Arkansas",-  ,1,-  ,1,1,-  ,-,Madison AR,N/A,3.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05089,Marion AR,22,924,203,8557,"Marion County, Arkansas",-  ,1,-  ,-  ,-  ,-  ,-,Marion AR,N/A,3.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05091,Miller AR,38,"2,370",93,5838,"Miller County, Arkansas",-  ,1,-  ,1,1,-  ,-,Miller AR,N/A,2.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05093,Mississippi AR,38,"2,763",88,6367,"Mississippi County, Arkansas",-  ,1,-  ,1,1,-  ,-,Mississippi AR,N/A,1.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05095,Monroe AR,4,449,54,6145,"Monroe County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05097,Montgomery AR,12,451,203,7640,"Montgomery County, Arkansas",-  ,-  ,-  ,-  ,1,-  ,1,Montgomery AR,N/A,3.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05099,Nevada AR,8,490,93,5838,"Nevada County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05101,Newton AR,11,462,203,8557,"Newton County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05103,Ouachita AR,19,"1,330",75,5383,"Ouachita County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05105,Perry AR,24,585,322,7902,"Perry County, Arkansas",-  ,1,-  ,-  ,-  ,-  ,-,Perry AR,N/A,5.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05107,Phillips AR,11,"1,204",54,6145,"Phillips County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05109,Pike AR,10,613,93,5838,"Pike County, Arkansas",-  ,-  ,-  ,-  ,1,-  ,1,Pike AR,N/A,4.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05111,Poinsett AR,12,"1,358",54,6145,"Poinsett County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05113,Polk AR,53,"1,256",265,6279,"Polk County, Arkansas",1,1,-  ,1,1,-  ,-,Polk AR,1158,5.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05115,Pope AR,141,"3,453",322,7902,"Pope County, Arkansas",1,1,1,1,1,-  ,-,Pope AR,3551,5.7%,11.70,44.30,N/A,N/A,5-year 2018 American Community Survey,0
05117,Prairie AR,8,512,100,6565,"Prairie County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05119,Pulaski AR,690,"14,864",690,14864,"Pulaski County, Arkansas",1,1,1,1,1,-  ,-,Pulaski AR,21636,5.5%,178.50,465.50,2074,6912,5-year 2018 American Community Survey,0
05121,Randolph AR,18,974,176,9744,"Randolph County, Arkansas",-  ,-  ,-  ,-  ,1,-  ,1,Randolph AR,N/A,1.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05123,St. Francis AR,14,"1,561",54,6145,"St. Francis County, Arkansas",-  ,-  ,-  ,-  ,1,-  ,1,St. Francis AR,N/A,1.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05125,Saline AR,133,"4,761",133,4761,"Saline County, Arkansas",1,1,1,1,1,-  ,-,Saline AR,3596,3.0%,30.70,87.50,N/A,1272,5-year 2018 American Community Survey,0
05127,Scott AR,29,684,265,6279,"Scott County, Arkansas",-  ,1,-  ,-  ,1,-  ,-,Scott AR,N/A,2.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05129,Searcy AR,11,454,203,8557,"Searcy County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05131,Sebastian AR,325,"5,554",485,8289,"Sebastian County, Arkansas",1,1,1,1,1,-  ,-,Sebastian AR,10072,7.9%,51.00,166.30,N/A,4191,5-year 2018 American Community Survey,0
05133,Sevier AR,44,"1,036",265,6279,"Sevier County, Arkansas",-  ,1,1,1,1,-  ,-,Sevier AR,2838,16.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
05135,Sharp AR,14,"1,040",107,8188,"Sharp County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05137,Stone AR,10,745,107,8188,"Stone County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05139,Union AR,30,"2,121",75,5383,"Union County, Arkansas",-  ,1,-  ,1,1,-  ,-,Union AR,N/A,1.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05141,Van Buren AR,14,"1,048",107,8188,"Van Buren County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05143,Washington AR,664,"8,870",664,8870,"Washington County, Arkansas",1,1,1,1,1,-  ,-,Washington AR,25870,11.3%,143.00,455.00,N/A,5852,5-year 2018 American Community Survey,0
05145,White AR,69,"4,556",100,6565,"White County, Arkansas",1,1,1,1,1,-  ,-,White AR,1776,2.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
05147,Woodruff AR,6,427,100,6565,"Woodruff County, Arkansas",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
05149,Yell AR,51,"1,241",322,7902,"Yell County, Arkansas",1,1,1,1,1,-  ,-,Yell AR,1276,5.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
06001,Alameda CA,"26,382","84,744","26,382",84744,"Alameda County, California",1,1,1,1,1,-  ,-,Alameda CA,536188,32.6%,7924.30,17762.50,32143,276914,5-year 2018 American Community Survey,0
06003,Alpine CA,4,60,614,9981,"Alpine County, California",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
06005,Amador CA,122,"1,986",614,9981,"Amador County, California",1,1,1,1,1,-  ,-,Amador CA,2587,6.9%,N/A,N/A,N/A,1117,5-year 2018 American Community Survey,0
06007,Butte CA,911,"11,522",911,11522,"Butte County, California",1,1,1,1,1,-  ,-,Butte CA,17151,7.5%,101.80,300.60,966,8771,5-year 2018 American Community Survey,0
06009,Calaveras CA,146,"2,375",614,9981,"Calaveras County, California",1,1,1,1,1,-  ,-,Calaveras CA,3094,6.9%,23.00,61.10,N/A,1336,5-year 2018 American Community Survey,0
06011,Colusa CA,130,"1,158",770,6851,"Colusa County, California",1,1,1,1,1,-  ,-,Colusa CA,2888,13.6%,16.70,56.90,N/A,1170,5-year 2018 American Community Survey,0
06013,Contra Costa CA,"12,305","50,551","12,305",50551,"Contra Costa County, California",1,1,1,1,1,-  ,-,Contra Costa CA,284674,25.1%,3934.80,9000.00,23563,150340,5-year 2018 American Community Survey,0
06015,Del Norte CA,116,"2,140",559,10339,"Del Norte County, California",1,1,1,1,1,-  ,-,Del Norte CA,1354,5.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
06017,El Dorado CA,759,"8,602",759,8602,"El Dorado County, California",1,1,1,1,1,-  ,-,El Dorado CA,17670,9.5%,266.90,578.30,1400,9981,5-year 2018 American Community Survey,0
06019,Fresno CA,"9,021","45,172","9,021",45172,"Fresno County, California",1,1,1,1,1,-  ,-,Fresno CA,208752,21.3%,1175.80,3633.00,10569,78981,5-year 2018 American Community Survey,0
06021,Glenn CA,171,"1,521",770,6851,"Glenn County, California",1,1,1,1,1,-  ,-,Glenn CA,3794,13.6%,21.90,74.70,N/A,1537,5-year 2018 American Community Survey,0
06023,Humboldt CA,321,"7,317",321,7317,"Humboldt County, California",1,1,1,1,1,-  ,-,Humboldt CA,7256,5.4%,39.80,124.70,N/A,2818,5-year 2018 American Community Survey,0
06025,Imperial CA,"2,279","7,286","2,279",7286,"Imperial County, California",1,1,1,1,1,-  ,-,Imperial CA,57057,31.6%,263.10,842.30,2340,27973,5-year 2018 American Community Survey,0
06027,Inyo CA,60,968,614,9981,"Inyo County, California",1,1,1,1,1,-  ,-,Inyo CA,1261,6.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
06029,Kern CA,"6,826","35,985","6,826",35985,"Kern County, California",1,1,1,1,1,-  ,-,Kern CA,174525,19.8%,1062.80,3302.30,10987,58460,5-year 2018 American Community Survey,0
06031,Kings CA,"1,327","7,872","1,327",7872,"Kings County, California",1,1,1,1,1,-  ,-,Kings CA,28102,18.7%,131.40,451.20,N/A,8888,5-year 2018 American Community Survey,0
06033,Lake CA,278,"3,001",655,7079,"Lake County, California",1,1,1,1,1,-  ,-,Lake CA,6961,10.8%,36.10,116.80,N/A,2363,5-year 2018 American Community Survey,0
06035,Lassen CA,141,"2,616",559,10339,"Lassen County, California",1,1,1,1,1,-  ,-,Lassen CA,1655,5.0%,N/A,N/A,N/A,631,5-year 2018 American Community Survey,0
06037,Los Angeles CA,"175,072","510,816","175,072",510816,"Los Angeles County, California",1,1,1,1,1,-  ,-,Los Angeles CA,3455725,34.2%,30113.80,79667.30,329401,1722347,5-year 2018 American Community Survey,0
06039,Madera CA,"1,105","6,341","1,105",6341,"Madera County, California",1,1,1,1,1,-  ,-,Madera CA,32835,21.2%,161.40,538.80,N/A,9035,5-year 2018 American Community Survey,0
06041,Marin CA,"1,954","12,024","1,954",12024,"Marin County, California",1,1,1,1,1,-  ,-,Marin CA,45833,17.6%,784.50,1629.60,6678,20515,5-year 2018 American Community Survey,0
06043,Mariposa CA,58,948,614,9981,"Mariposa County, California",1,1,1,1,1,-  ,-,Mariposa CA,1235,6.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
06045,Mendocino CA,377,"4,078",655,7079,"Mendocino County, California",1,1,1,1,1,-  ,-,Mendocino CA,9457,10.8%,49.00,158.70,N/A,3210,5-year 2018 American Community Survey,0
06047,Merced CA,"2,821","11,856","2,821",11856,"Merced County, California",1,1,1,1,1,-  ,-,Merced CA,70332,26.1%,385.70,1276.80,3215,25790,5-year 2018 American Community Survey,0
06049,Modoc CA,39,724,559,10339,"Modoc County, California",-  ,1,-  ,1,1,-  ,-,Modoc CA,N/A,5.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
06051,Mono CA,45,739,614,9981,"Mono County, California",-  ,1,1,1,1,-  ,-,Mono CA,N/A,6.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
06053,Monterey CA,"5,607","21,492","6,372",24593,"Monterey County, California",1,1,1,1,1,-  ,-,Monterey CA,127806,29.4%,850.00,2535.00,6764,35261,5-year 2018 American Community Survey,0
06055,Napa CA,"1,636","8,656","1,636",8656,"Napa County, California",1,1,1,1,1,-  ,-,Napa CA,31707,22.6%,319.00,815.10,2027,13802,5-year 2018 American Community Survey,0
06057,Nevada CA,202,"4,564",209,4715,"Nevada County, California",1,1,1,1,1,-  ,-,Nevada CA,4830,4.9%,73.70,154.40,N/A,2162,5-year 2018 American Community Survey,0
06059,Orange CA,"43,161","148,445","43,161",148445,"Orange County, California",1,1,1,1,1,-  ,-,Orange CA,956381,30.2%,10516.00,25574.50,77094,494409,5-year 2018 American Community Survey,0
06061,Placer CA,"2,053","19,417","2,053",19417,"Placer County, California",1,1,1,1,1,-  ,-,Placer CA,41900,11.0%,613.00,1351.40,2861,25625,5-year 2018 American Community Survey,0
06063,Plumas CA,81,"1,499",559,10339,"Plumas County, California",1,1,-  ,1,1,-  ,-,Plumas CA,948,5.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
06065,Riverside CA,"23,292","111,451","23,292",111451,"Riverside County, California",1,1,1,1,1,-  ,-,Riverside CA,514889,21.6%,3743.20,10736.40,37419,244729,5-year 2018 American Community Survey,0
06067,Sacramento CA,"14,758","73,296","14,758",73296,"Sacramento County, California",1,1,1,1,1,-  ,-,Sacramento CA,315858,20.9%,2470.80,6754.40,20236,174092,5-year 2018 American Community Survey,0
06069,San Benito CA,765,"3,101","1,829",7418,"San Benito County, California",1,1,1,1,1,-  ,-,San Benito CA,17149,29.2%,94.40,300.90,N/A,3635,5-year 2018 American Community Survey,0
06071,San Bernardino CA,"19,092","89,710","19,092",89710,"San Bernardino County, California",1,1,1,1,1,-  ,-,San Bernardino CA,449170,21.0%,3349.00,9764.20,32005,214385,5-year 2018 American Community Survey,0
06073,San Diego CA,"32,945","147,783","32,945",147783,"San Diego County, California",1,1,1,1,1,-  ,-,San Diego CA,780660,23.6%,7668.90,19261.40,62594,395192,5-year 2018 American Community Survey,0
06075,San Francisco CA,"13,108","39,610","13,108",39610,"San Francisco County, California",1,1,1,1,1,-  ,-,San Francisco CA,298870,34.4%,5035.40,10303.10,20490,182212,5-year 2018 American Community Survey,0
06077,San Joaquin CA,"7,654","34,590","7,654",34590,"San Joaquin County, California",1,1,1,1,1,-  ,-,San Joaquin CA,176049,24.0%,1303.20,3713.20,8974,80340,5-year 2018 American Community Survey,0
06079,San Luis Obispo CA,"1,095","12,508","1,095",12508,"San Luis Obispo County, California",1,1,1,1,1,-  ,-,San Luis Obispo CA,29842,10.6%,285.00,717.10,1738,12986,5-year 2018 American Community Survey,0
06081,San Mateo CA,"12,333","38,071","12,333",38071,"San Mateo County, California",1,1,1,1,1,-  ,-,San Mateo CA,267082,34.9%,4931.90,10156.50,19928,147403,5-year 2018 American Community Survey,0
06083,Santa Barbara CA,"4,199","21,299","4,199",21299,"Santa Barbara County, California",1,1,1,1,1,-  ,-,Santa Barbara CA,99390,22.4%,790.70,2200.10,6535,32158,5-year 2018 American Community Survey,0
06085,Santa Clara CA,"36,697","97,122","36,697",97122,"Santa Clara County, California",1,1,1,1,1,-  ,-,Santa Clara CA,745635,38.8%,15277.20,30854.20,39886,382687,5-year 2018 American Community Survey,0
06087,Santa Cruz CA,"1,915","12,552","1,915",12552,"Santa Cruz County, California",1,1,1,1,1,-  ,-,Santa Cruz CA,47532,17.3%,457.80,1155.90,2542,16774,5-year 2018 American Community Survey,0
06089,Shasta CA,450,"10,349",450,10349,"Shasta County, California",1,1,1,1,1,-  ,-,Shasta CA,8431,4.7%,66.20,176.10,N/A,3901,5-year 2018 American Community Survey,0
06091,Sierra CA,7,151,209,4715,"Sierra County, California",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
06093,Siskiyou CA,182,"3,360",559,10339,"Siskiyou County, California",1,1,1,1,1,-  ,-,Siskiyou CA,2126,5.0%,15.10,35.60,N/A,811,5-year 2018 American Community Survey,0
06095,Solano CA,"4,278","21,510","4,278",21510,"Solano County, California",1,1,1,1,1,-  ,-,Solano CA,89612,20.4%,897.80,2337.00,5031,50497,5-year 2018 American Community Survey,0
06097,Sonoma CA,"3,185","23,769","3,185",23769,"Sonoma County, California",1,1,1,1,1,-  ,-,Sonoma CA,84012,16.8%,763.80,2005.00,6553,34629,5-year 2018 American Community Survey,0
06099,Stanislaus CA,"4,412","23,542","4,412",23542,"Stanislaus County, California",1,1,1,1,1,-  ,-,Stanislaus CA,108334,20.1%,739.10,2228.60,6003,48654,5-year 2018 American Community Survey,0
06101,Sutter CA,745,"5,005","1,312",8812,"Sutter County, California",1,1,1,1,1,-  ,-,Sutter CA,17358,17.8%,116.60,353.50,N/A,8352,5-year 2018 American Community Survey,0
06103,Tehama CA,386,"3,432",770,6851,"Tehama County, California",1,1,1,1,1,-  ,-,Tehama CA,8562,13.6%,49.40,168.60,N/A,3468,5-year 2018 American Community Survey,0
06105,Trinity CA,84,747,770,6851,"Trinity County, California",1,1,-  ,1,1,-  ,-,Trinity CA,1863,13.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
06107,Tulare CA,"4,685","21,891","4,685",21891,"Tulare County, California",1,1,1,1,1,-  ,-,Tulare CA,100915,21.9%,448.90,1597.20,6222,31111,5-year 2018 American Community Survey,0
06109,Tuolumne CA,178,"2,894",614,9981,"Tuolumne County, California",1,1,1,1,1,-  ,-,Tuolumne CA,3769,6.9%,28.10,74.40,N/A,1627,5-year 2018 American Community Survey,0
06111,Ventura CA,"8,788","41,866","8,788",41866,"Ventura County, California",1,1,1,1,1,-  ,-,Ventura CA,187555,22.1%,1786.80,4642.70,12441,87582,5-year 2018 American Community Survey,0
06113,Yolo CA,"2,092","10,028","2,092",10028,"Yolo County, California",1,1,1,1,1,-  ,-,Yolo CA,48927,22.8%,430.90,1112.80,2665,20100,5-year 2018 American Community Survey,0
06115,Yuba CA,567,"3,807","1,312",8812,"Yuba County, California",1,1,1,1,1,-  ,-,Yuba CA,13201,17.8%,88.70,268.80,N/A,6352,5-year 2018 American Community Survey,0
08001,Adams CO,"2,491","20,785","5,987",51101,"Adams County, Colorado",1,1,1,1,1,-  ,-,Adams CO,73077,14.8%,426.10,1427.70,5028,24998,5-year 2018 American Community Survey,0
08003,Alamosa CO,58,"1,222",378,7934,"Alamosa County, Colorado",1,1,1,1,1,-  ,-,Alamosa CO,971,6.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
08005,Arapahoe CO,"4,092","32,400","5,604",44206,"Arapahoe County, Colorado",1,1,1,1,1,-  ,-,Arapahoe CO,94527,15.0%,825.40,2312.20,6759,37608,5-year 2018 American Community Survey,0
08007,Archuleta CO,22,815,198,7280,"Archuleta County, Colorado",-  ,1,-  ,1,1,-  ,-,Archuleta CO,N/A,6.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
08009,Baca CO,14,301,378,7934,"Baca County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08011,Bent CO,26,600,447,10162,"Bent County, Colorado",-  ,1,-  ,-  ,1,-  ,-,Bent CO,N/A,4.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
08013,Boulder CO,"1,514","17,127","2,403",30059,"Boulder County, Colorado",1,1,1,1,1,-  ,-,Boulder CO,31817,9.6%,363.60,919.00,2564,13101,5-year 2018 American Community Survey,0
08014,Broomfield CO,289,"3,427","1,226",14328,"Broomfield County, Colorado",1,1,1,1,1,-  ,-,Broomfield CO,5893,9.2%,75.40,193.20,N/A,2758,5-year 2018 American Community Survey,0
08015,Chaffee CO,28,997,160,5796,"Chaffee County, Colorado",-  ,1,-  ,1,1,-  ,-,Chaffee CO,N/A,3.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
08017,Cheyenne CO,8,173,447,10162,"Cheyenne County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08019,Clear Creek CO,24,529,267,5882,"Clear Creek County, Colorado",-  ,1,-  ,-  ,1,-  ,-,Clear Creek CO,N/A,4.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
08021,Conejos CO,31,651,378,7934,"Conejos County, Colorado",-  ,1,-  ,-  ,1,-  ,-,Conejos CO,N/A,2.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
08023,Costilla CO,13,278,378,7934,"Costilla County, Colorado",-  ,-  ,-  ,-  ,1,-  ,1,Costilla CO,N/A,9.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
08025,Crowley CO,24,539,447,10162,"Crowley County, Colorado",-  ,1,-  ,-  ,1,-  ,-,Crowley CO,N/A,4.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
08027,Custer CO,7,238,160,5796,"Custer County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08029,Delta CO,90,"1,848",296,6079,"Delta County, Colorado",1,1,1,1,1,-  ,-,Delta CO,1856,6.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
08031,Denver CO,"3,598","29,043","3,762",30247,"Denver County, Colorado",1,1,1,1,1,-  ,-,Denver CO,109012,15.7%,781.40,2353.40,5879,37251,5-year 2018 American Community Survey,0
08033,Dolores CO,4,138,198,7280,"Dolores County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08035,Douglas CO,"1,045","16,230","1,241",18922,"Douglas County, Colorado",1,1,1,1,1,-  ,-,Douglas CO,21897,6.7%,345.30,824.80,1215,10846,5-year 2018 American Community Survey,0
08037,Eagle CO,178,"1,701",388,3697,"Eagle County, Colorado",1,1,1,1,1,-  ,-,Eagle CO,7041,12.9%,39.70,126.30,N/A,1859,5-year 2018 American Community Survey,0
08039,Elbert CO,79,"1,418",809,16255,"Elbert County, Colorado",1,1,-  ,1,1,-  ,-,Elbert CO,1751,6.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
08041,El Paso CO,"1,831","29,908","1,881",31159,"El Paso County, Colorado",1,1,1,1,1,-  ,-,El Paso CO,47002,6.9%,380.70,1091.90,3169,23066,5-year 2018 American Community Survey,0
08043,Fremont CO,72,"2,614",160,5796,"Fremont County, Colorado",1,1,1,1,1,-  ,-,Fremont CO,1635,3.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
08045,Garfield CO,193,"2,755",344,4902,"Garfield County, Colorado",1,1,1,1,1,-  ,-,Garfield CO,6831,11.8%,44.50,143.40,N/A,1524,5-year 2018 American Community Survey,0
08047,Gilpin CO,14,318,267,5882,"Gilpin County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08049,Grand CO,51,484,388,3697,"Grand County, Colorado",1,1,1,1,1,-  ,-,Grand CO,2005,12.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
08051,Gunnison CO,28,"1,034",198,7280,"Gunnison County, Colorado",-  ,1,-  ,1,1,-  ,-,Gunnison CO,N/A,4.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
08053,Hinsdale CO,2,58,198,7280,"Hinsdale County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08055,Huerfano CO,10,377,160,5796,"Huerfano County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08057,Jackson CO,5,44,388,3697,"Jackson County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08059,Jefferson CO,"1,837","29,793","3,601",53323,"Jefferson County, Colorado",1,1,1,1,1,-  ,-,Jefferson CO,41657,7.3%,413.10,1100.50,2570,18995,5-year 2018 American Community Survey,0
08061,Kiowa CO,6,132,447,10162,"Kiowa County, Colorado",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
08063,Kit Carson CO,34,762,447,10162,"Kit Carson County, Colorado",-  ,1,-  ,1,1,-  ,-,Kit Carson CO,N/A,7.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
08065,Lake CO,11,406,160,5796,"Lake County, Colorado",-  ,-  ,-  ,1,1,1,1,Lake CO,N/A,8.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
08067,La Plata CO,94,"3,465",198,7280,"La Plata County, Colorado",1,1,1,1,1,-  ,-,La Plata CO,1561,2.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
08069,Larimer CO,767,"15,581",767,15581,"Larimer County, Colorado",1,1,1,1,1,-  ,-,Larimer CO,18475,5.5%,152.30,423.30,N/A,7263,5-year 2018 American Community Survey,0
